# North Dakota Launch Site (Up to date)
# 574 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (39 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
1.5647,89.731,134.69,107.76,134.71,107.99,0.32153,-1.8121e-5,0.32153,-0.0032292,2.4238,7.0362,47,-97,9.8051,0.46437,0,0.14086,6.496e-4,31979,1197.6,124.65,0.72947,383.26,328.07,1.8899,0.40028,41732459,4053.8,287.74,0.4225,0.42278,0.24022,0.041448,0.14083,0.086054,0.16271,1.0855e-4,0,0,0,0,3.3129e-6,0.013401,29.2,669.66,87.46,-1.7703e-4,NaN,8.9243,906.04,336.71,0.05,0.035611
1.6147,96.6,140.07,106.9,140.1,107.13,0.45151,-1.8699e-5,0.45151,-0.0023729,2.7747,6.8988,47,-97,9.8051,0.41759,0,0.88878,-2.796e-5,31878,1097.1,124.52,0.7294,383.58,327.73,1.9127,0.41632,43376984,4038.7,312.12,0.42408,0.42431,0.23991,0.041642,0.14253,0.077376,0.1478,-3.8204e-4,0,0,0,0,1.2194e-4,0.013938,29.2,669.66,87.485,-8.359e-5,NaN,8.8796,905.27,336.68,0.05,0.035992
1.6647,103.74,145.42,105.88,145.45,106.07,0.59872,-1.8515e-5,0.59872,-0.0017719,3.1099,6.4501,47,-97,9.8051,0.32697,0,1.5691,-2.697e-4,31777,995.46,124.39,0.72933,384.09,327.38,1.9421,0.43224,45005521,4018.8,337.37,0.4257,0.42584,0.23958,0.041841,0.14429,0.060487,0.11687,-1.0673e-4,0,0,0,0,3.5263e-4,0.014471,29.2,669.66,87.547,-2.1305e-5,NaN,8.8332,904.47,336.65,0.05,0.036423
1.7147,111.14,150.71,104.82,150.74,104.99,0.76207,-1.7488e-5,0.76207,-0.0013149,3.4195,5.8615,47,-97,9.8051,0.23236,3.086e-7,2.1288,6.4246e-4,31675,893.26,124.26,0.72925,384.62,327.02,1.9725,0.44801,46614236,3998.8,363.45,0.42738,0.42745,0.23924,0.042046,0.14609,0.042911,0.083768,1.5328e-4,0,0,0,0,6.0433e-4,0.014998,29.2,669.66,87.64,1.7424e-4,NaN,8.7851,903.65,336.62,0.05,0.036801
1.7647,118.81,155.94,103.75,155.98,103.87,0.94008,-1.5483e-5,0.94008,-9.4362e-4,3.6941,4.9861,47,-97,9.805,0.10441,0,2.5063,-5.1483e-4,31572,791.07,124.12,0.72918,385.3,326.67,2.008,0.46362,48203715,3978.9,390.36,0.42909,0.4291,0.23889,0.042257,0.14794,0.019227,0.038005,-3.4887e-6,0,0,0,0,7.8233e-4,0.01552,29.2,669.66,87.757,3.9119e-4,NaN,8.7353,902.79,336.59,0.05,0.037181
1.8147,126.73,161.12,102.64,161.17,102.71,1.1305,-1.2569e-5,1.1305,-6.3699e-4,3.9136,3.745,47,-97,9.805,0.068929,0,-2.5378,-8.3203e-4,31470,688.87,123.99,0.72911,385.59,326.31,2.0303,0.47908,49774433,3958.9,418.12,0.43084,0.43085,0.23853,0.042474,0.14984,0.0127,0.026266,-5.9365e-5,0,0,0,0,-7.5133e-4,0.016036,29.2,669.66,87.885,-1.8646e-4,NaN,8.6837,901.9,336.56,0.05,0.037596
1.8647,134.92,166.25,101.5,166.3,101.54,1.3304,-9.1781e-6,1.3304,-3.9528e-4,4.0716,2.6626,47,-97,9.805,0.19651,3.8175e-7,-2.1672,3.8995e-4,31368,586.68,123.85,0.72904,385.19,325.94,2.0289,0.49437,51323494,3939,446.69,0.43264,0.43269,0.23817,0.042695,0.15177,0.036439,0.074437,-8.7641e-5,0,0,0,0,-5.1465e-4,0.016546,29.2,669.66,88.004,-9.9265e-4,NaN,8.6305,900.99,336.53,0.05,0.03802
1.9147,143.36,171.32,100.31,171.37,100.33,1.537,-6.0287e-6,1.537,-2.2473e-4,4.1907,2.111,47,-97,9.805,0.23445,2.9147e-7,-1.5693,-0.0010566,31266,484.49,123.72,0.72897,385.17,325.58,2.0409,0.50947,52848986,3919,475.92,0.43446,0.43454,0.2378,0.042921,0.15374,0.043613,0.088775,1.7614e-4,0,0,0,0,-2.5412e-4,0.017051,29.2,669.66,88.098,-0.001644,NaN,8.5757,900.05,336.5,0.05,0.038645
1.9647,152.05,176.32,98.288,176.38,98.305,1.7491,-2.9712e-6,1.7491,-9.7328e-5,4.2885,1.8033,47,-97,9.8049,0.23831,3.5707e-7,-0.87047,-8.5589e-4,31164,382.29,123.58,0.7289,385.32,325.21,2.0584,0.5244,54352335,3874.5,505.82,0.43632,0.4364,0.23742,0.043151,0.15575,0.044422,0.091829,4.3993e-4,0,0,0,0,-7.3819e-5,0.017549,29.2,669.66,88.159,-0.0010545,NaN,8.5192,899.08,336.46,0.05,0.039091
2.0147,160.99,181.23,88.83,181.28,88.845,1.9657,3.1474e-7,1.9657,9.1738e-6,4.3793,1.6291,47,-97,9.8049,0.20118,5.3236e-7,-0.16923,-8.628e-4,31063,281.21,123.44,0.72882,385.65,324.85,2.0821,0.53902,55822607,3600.1,536.11,0.4382,0.43825,0.23704,0.043383,0.15777,0.037525,0.078626,1.2627e-4,0,0,0,0,-2.6412e-6,0.018037,29.2,669.66,88.185,6.9721e-5,NaN,8.4611,898.11,336.43,0.05,0.039518
2.0647,170.16,185.66,64.485,185.71,64.497,2.1869,4.2986e-6,2.1869,1.1262e-4,4.4717,1.2726,47,-97,9.8049,0.13861,3.0794e-7,0.38312,-0.0021664,30966,184.97,123.31,0.72876,386.08,324.5,2.1088,0.55224,57145119,2864.9,564.31,0.43994,0.43996,0.23669,0.043599,0.15965,0.025843,0.054942,4.7053e-5,0,0,0,0,1.29e-5,0.018478,29.2,669.66,88.179,0.0022797,NaN,8.4015,897.13,336.39,0.05,0.039942
2.1147,179.52,188.87,23.299,188.93,23.301,2.4122,1.088e-5,2.4122,2.5843e-4,4.5434,0.32014,47,-97,9.8049,0.09128,0,0.79198,-0.0037381,30885,103.48,123.2,0.7287,386.41,324.2,2.1303,0.56186,58092112,1607.4,585.19,0.44123,0.44124,0.23643,0.04376,0.16104,0.017014,0.03613,-2.9909e-5,0,0,0,0,5.3264e-5,0.018798,29.2,669.66,88.149,0.005466,NaN,8.3406,896.14,336.35,0.05,0.040319
2.1647,189,190.04,-10.626,190.09,10.63,2.64,2.177e-5,2.64,4.7247e-4,4.572,0.27886,47,-97,9.8048,0.028735,0,1.0096,-0.0063637,30827,45.976,123.12,0.72866,386.72,323.99,2.1483,0.56537,58405843,566.93,592.48,0.44171,0.44171,0.23633,0.043819,0.16155,0.0053468,0.011256,-1.84e-4,0,0,0,0,8.5505e-5,0.018913,29.2,669.66,88.103,0.0078459,NaN,8.279,895.13,336.32,0.05,0.04073
2.2147,198.48,189.51,-21.299,189.56,21.301,2.8685,3.7323e-5,2.8685,7.455e-4,4.5699,0.29574,47,-97,9.8048,0.014168,0,-1.0055,-0.011772,30798,16.34,123.08,0.72864,386.76,323.88,2.1535,0.56386,58200888,234.32,588.39,0.4415,0.4415,0.23637,0.043793,0.16133,0.0026344,0.0052728,4.7344e-4,0,0,0,0,-8.5277e-5,0.018861,29.2,669.66,88.052,0.0083573,NaN,8.2174,894.12,336.28,0.05,0.041158
2.2647,207.93,188.45,-25.464,188.5,25.468,3.0966,5.74e-5,3.0966,0.0010621,4.5532,0.48285,47,-97,9.8048,0.010312,0,-0.9698,-0.013401,30788,6.4549,123.07,0.72863,386.74,323.85,2.1539,0.56079,57835075,98.497,580.79,0.44108,0.44108,0.23646,0.043742,0.16088,0.0019162,0.0041005,4.7119e-4,0,0,0,0,-8.0224e-5,0.018756,29.2,669.66,88.003,0.0081331,NaN,8.1559,893.12,336.24,0.05,0.041611
2.3147,217.32,187.18,-27.724,187.24,27.726,3.3237,8.1497e-5,3.3237,0.0014049,4.5326,0.35737,47,-97,9.8047,0.038365,0,-0.89854,-0.0024884,30784,2.782,123.06,0.72863,386.57,323.83,2.1485,0.55709,57405214,20.244,571.87,0.44059,0.44059,0.23656,0.04368,0.16035,0.0071326,0.015309,-4.8139e-6,0,0,0,0,-6.9802e-5,0.01863,29.2,669.66,87.955,0.0084023,NaN,8.0949,892.12,336.2,0.05,0.042042
# Event BURNOUT occurred at t=2.3647 seconds
# Event EJECTION_CHARGE occurred at t=2.3647 seconds
2.3647,226.65,185.8,-28.081,185.86,28.081,3.5501,1.0941e-4,3.5501,0.0017658,4.5246,0.096523,47,-97,9.8047,0.075969,3.4584e-7,-0.6721,1.3086e-4,30782,0.81301,123.06,0.72863,386.36,323.83,2.1415,0.55305,56941062,0,562.28,0.44004,0.44005,0.23667,0.043612,0.15976,0.014135,0.030264,-1.1028e-5,0,0,0,0,-3.9635e-5,0.018493,29.2,669.66,87.916,0.0096483,NaN,8.0343,891.12,336.17,0.05,0.042649
2.4147,235.9,184.41,-27.767,184.46,27.767,3.7761,1.4173e-4,3.7761,0.0021505,4.5171,0.20197,47,-97,9.8047,0.062999,3.9955e-7,-0.43407,9.3333e-4,30781,0,123.06,0.72863,386.36,323.82,2.1417,0.54897,56473796,0,552.72,0.4395,0.43951,0.23678,0.043545,0.15918,0.011709,0.025115,3.2559e-4,0,0,0,0,-1.6782e-5,0.018354,29.2,669.66,87.888,0.0119,NaN,7.9741,890.14,336.13,0.05,0.043111
2.4647,245.09,183.03,-27.46,183.08,27.462,4.0017,1.792e-4,4.0017,0.0025658,4.5047,0.24694,47,-97,9.8047,0.057206,0,-0.24347,-5.2335e-4,30781,0,123.06,0.72863,386.33,323.82,2.1408,0.54492,56011554,0,543.34,0.43897,0.43897,0.23689,0.043479,0.1586,0.010624,0.023061,2.8949e-4,0,0,0,0,-5.3597e-6,0.018216,29.2,669.66,87.871,0.013921,NaN,7.9144,889.16,336.1,0.05,0.043951
2.5147,254.21,181.66,-27.164,181.72,27.165,4.2266,2.2194e-4,4.2266,0.0030086,4.4946,0.18573,47,-97,9.8046,0.065232,3.1353e-7,-0.033683,8.8363e-4,30781,0,123.06,0.72863,386.25,323.82,2.1379,0.54092,55553931,0,534.16,0.43844,0.43845,0.23699,0.043414,0.15804,0.012112,0.026015,-1.4348e-4,0,0,0,0,-1.0413e-7,0.018081,29.2,669.66,87.864,0.014659,NaN,7.8552,888.19,336.06,0.05,0.044407
2.5647,263.26,180.31,-26.869,180.37,26.871,4.4511,2.7038e-4,4.4511,0.0034804,4.484,0.24729,47,-97,9.8046,0.056136,0,0.16613,7.6364e-4,30781,0,123.06,0.72863,386.24,323.82,2.1376,0.53695,55101918,0,525.16,0.43793,0.43793,0.2371,0.04335,0.15748,0.010414,0.022553,-4.8959e-4,0,0,0,0,2.5713e-6,0.017946,29.2,669.66,87.868,0.015558,NaN,7.7963,887.23,336.02,0.05,0.044803
2.6147,272.24,178.97,-26.579,179.03,26.581,4.675,3.2409e-4,4.675,0.003972,4.4692,0.36021,47,-97,9.8046,0.03916,0,0.32281,0.0018797,30781,0,123.06,0.72863,386.27,323.82,2.1385,0.53303,54655169,0,516.36,0.43742,0.43743,0.2372,0.043287,0.15694,0.0072565,0.015186,-4.1612e-4,0,0,0,0,9.8533e-6,0.017813,29.2,669.66,87.88,0.015778,NaN,7.738,886.27,335.99,0.05,0.045212
2.6647,281.15,177.65,-26.295,177.71,26.299,4.8979,3.8248e-4,4.8979,0.0044742,4.4476,0.45898,47,-97,9.8045,0.023411,0,0.41255,0.0049862,30781,0,123.06,0.72863,386.29,323.82,2.1393,0.52915,54213389,0,507.74,0.43693,0.43693,0.2373,0.043226,0.1564,0.0043334,0.0095417,3.6287e-4,0,0,0,0,1.6334e-5,0.017682,29.2,669.66,87.899,0.017105,NaN,7.68,885.33,335.95,0.05,0.045831
2.7147,290,176.34,-26.017,176.4,26.023,5.1197,4.4559e-4,5.1197,0.0049867,4.4247,0.54595,47,-97,9.8045,0.0087303,0,0.48262,0.012572,30781,0,123.06,0.72863,386.31,323.82,2.14,0.52531,53776501,0,499.3,0.43644,0.43644,0.2374,0.043165,0.15587,0.0016143,0.0035786,4.4192e-4,0,0,0,0,2.2687e-5,0.017552,29.2,669.66,87.921,0.017929,NaN,7.6225,884.39,335.92,0.05,0.046239
2.7647,298.79,175.05,-25.737,175.11,25.753,5.3401,5.1301e-4,5.3401,0.0055042,4.3883,0.88678,47,-97,9.8045,0.043922,0,-0.42489,0.0033106,30781,0,123.06,0.72863,386.12,323.82,2.1334,0.52151,53345953,0,491.06,0.43596,0.43596,0.2375,0.043106,0.15536,0.0081278,0.017355,6.9324e-5,0,0,0,0,-1.7844e-5,0.017423,29.2,669.66,87.945,0.016594,NaN,7.5654,883.45,335.88,0.05,0.046623
2.8147,307.51,173.77,-25.469,173.82,25.491,5.5583,5.8368e-4,5.5583,0.0060166,4.3387,1.0448,47,-97,9.8045,0.07042,0,-0.24076,0.0021372,30781,0,123.06,0.72863,385.96,323.82,2.1281,0.51776,5.292e7,0,482.99,0.43549,0.4355,0.23759,0.043048,0.15485,0.013037,0.028094,4.6977e-4,0,0,0,0,-5.814e-6,0.017295,29.2,669.66,87.962,0.014036,NaN,7.5087,882.52,335.85,0.05,0.046981
2.8647,316.16,172.5,-25.21,172.56,25.234,5.774,6.5561e-4,5.774,0.0065057,4.2867,1.0907,47,-97,9.8044,0.080218,0,-0.028462,0.0010775,30781,0,123.06,0.72863,385.88,323.82,2.1253,0.51404,52497967,0,475.07,0.43503,0.43503,0.23769,0.04299,0.15435,0.014849,0.0311,3.8351e-4,0,0,0,0,-8.2451e-8,0.017169,29.2,669.66,87.969,0.012606,NaN,7.4524,881.6,335.82,0.05,0.047356
2.9147,324.76,171.25,-24.954,171.3,24.983,5.9869,7.2793e-4,5.9869,0.0069665,4.2275,1.2105,47,-97,9.8044,0.10116,0,0.24685,-6.6282e-4,30781,0,123.06,0.72863,385.75,323.82,2.1209,0.51036,52081726,0,467.33,0.43457,0.43459,0.23778,0.042934,0.15386,0.01873,0.039589,3.0969e-4,0,0,0,0,6.2931e-6,0.017044,29.2,669.66,87.963,0.012462,NaN,7.3966,880.69,335.78,0.05,0.047725
2.9647,333.29,170.01,-24.714,170.06,24.734,6.1968,8.0061e-4,6.1968,0.0074025,4.1709,0.98118,47,-97,9.8044,0.067431,0,0.50356,-0.0021907,30781,0,123.06,0.72863,385.86,323.82,2.1246,0.5067,51668624,0,459.7,0.43412,0.43413,0.23787,0.042879,0.15338,0.012465,0.026285,1.9239e-4,0,0,0,0,2.6571e-5,0.01692,29.2,669.66,87.944,0.014655,NaN,7.3411,879.78,335.75,0.05,0.048094
3.0147,341.76,168.78,-24.487,168.83,24.493,6.4043,8.7459e-4,6.4043,0.0078245,4.1335,0.51826,47,-97,9.8044,0.0052529,0,-0.59055,-0.01408,30781,0,123.06,0.72863,386.09,323.82,2.1325,0.50307,51258818,0,452.2,0.43368,0.43368,0.23796,0.042824,0.1529,9.6842e-4,0.0021782,-4.6224e-4,0,0,0,0,-3.7082e-5,0.016798,29.2,669.66,87.916,0.018082,NaN,7.2861,878.88,335.71,0.05,0.048463
3.0647,350.17,167.56,-24.26,167.61,24.261,6.6105,9.5164e-4,6.6105,0.0082482,4.1173,0.22178,47,-97,9.8043,0.053208,0,-0.48937,-6.193e-4,30781,0,123.06,0.72863,385.85,323.82,2.1242,0.49948,50853976,0,444.88,0.43325,0.43325,0.23805,0.042771,0.15243,0.0098218,0.020636,2.0014e-4,0,0,0,0,-2.5836e-5,0.016677,29.2,669.66,87.888,0.021244,NaN,7.2314,877.99,335.68,0.05,0.048876
3.1147,358.52,166.35,-24.028,166.4,24.029,6.8161,0.0010328,6.8161,0.0086816,4.1058,0.19415,47,-97,9.8043,0.058025,0,-0.34843,-0.0011072,30781,0,123.06,0.72863,385.8,323.82,2.1224,0.49594,50454537,0,437.71,0.43282,0.43283,0.23813,0.042718,0.15197,0.010708,0.022828,3.2616e-4,0,0,0,0,-1.3288e-5,0.016557,29.2,669.66,87.867,0.022392,NaN,7.1771,877.1,335.65,0.05,0.050294
3.1647,366.8,165.16,-23.802,165.21,23.802,7.0212,0.0011185,7.0212,0.009127,4.0993,0.13478,47,-97,9.8043,0.067957,0,-0.16569,-0.0011161,30781,0,123.06,0.72863,385.72,323.82,2.1198,0.49242,50058820,0,430.68,0.43241,0.43241,0.23822,0.042666,0.15152,0.01254,0.026224,1.9416e-4,0,0,0,0,-3.0485e-6,0.016438,29.2,669.66,87.854,0.02211,NaN,7.1233,876.22,335.62,0.05,0.050777
3.2147,375.03,163.97,-23.572,164.02,23.574,7.2259,0.001208,7.2259,0.0095788,4.0884,0.28148,47,-97,9.8043,0.042825,0,-0.02339,-0.0012736,30781,0,123.06,0.72863,385.79,323.82,2.1223,0.48895,49668110,0,423.79,0.43199,0.432,0.2383,0.042616,0.15108,0.007892,0.01713,-6.2012e-5,0,0,0,0,-6.1626e-8,0.01632,29.2,669.66,87.85,0.021032,NaN,7.0698,875.34,335.58,0.05,0.05128
3.2647,383.2,162.8,-23.351,162.85,23.353,7.4299,0.0013004,7.4299,0.010028,4.0728,0.31646,47,-97,9.8042,0.035949,2.967e-7,0.074112,-0.0019045,30781,0,123.06,0.72863,385.79,323.82,2.1223,0.4855,49280723,0,417.02,0.43159,0.43159,0.23838,0.042566,0.15064,0.0066204,0.01365,3.9316e-4,0,0,0,0,6.2768e-7,0.016203,29.2,669.66,87.851,0.019201,NaN,7.0167,874.47,335.55,0.05,0.05167
3.3147,391.31,161.64,-23.134,161.69,23.136,7.6332,0.0013944,7.6332,0.010467,4.0575,0.3524,47,-97,9.8042,0.028506,2.9149e-7,0.1681,-0.0020021,30781,0,123.06,0.72863,385.79,323.82,2.1223,0.48208,48897163,0,410.38,0.43119,0.43119,0.23846,0.042517,0.15021,0.0052463,0.011527,-4.4644e-4,0,0,0,0,3.2756e-6,0.016088,29.2,669.66,87.858,0.016756,NaN,6.964,873.61,335.52,0.05,0.052048
3.3647,399.36,160.49,-22.916,160.54,22.922,7.8355,0.0014887,7.8355,0.010886,4.0346,0.50815,47,-97,9.8042,6.852e-4,2.8738e-7,-0.18798,-0.028583,30781,0,123.06,0.72863,385.88,323.82,2.1253,0.4787,48518161,0,403.88,0.4308,0.4308,0.23854,0.042468,0.14979,1.2593e-4,3.2535e-4,3.7731e-4,0,0,0,0,-4.1552e-6,0.015973,29.2,669.66,87.867,0.0151,NaN,6.9116,872.75,335.49,0.05,0.052456
3.4147,407.36,159.34,-22.709,159.4,22.714,8.0367,0.0015821,8.0367,0.011279,4.0101,0.4765,47,-97,9.8042,0.0032464,2.8764e-7,0.19312,-0.011436,30781,0,123.06,0.72863,385.84,323.82,2.1239,0.47534,48141945,0,397.48,0.43041,0.43041,0.23862,0.042421,0.14937,5.9644e-4,9.863e-4,-7.083e-5,0,0,0,0,4.4487e-6,0.01586,29.2,669.66,87.876,0.013502,NaN,6.8597,871.9,335.46,0.05,0.052836
3.4647,415.3,158.21,-22.505,158.26,22.51,8.2366,0.0016741,8.2366,0.011645,3.9866,0.48072,47,-97,9.8041,7.358e-4,2.8876e-7,0.19048,-0.067549,30781,0,123.06,0.72863,385.82,323.82,2.1232,0.47201,4.777e7,0,391.2,0.43003,0.43003,0.2387,0.042374,0.14896,1.3512e-4,4.2529e-4,1.0045e-4,0,0,0,0,4.3901e-6,0.015747,29.2,669.66,87.886,0.011354,NaN,6.8081,871.06,335.42,0.05,0.053309
3.5147,423.18,157.09,-22.305,157.14,22.31,8.4353,0.0017637,8.4353,0.01198,3.9615,0.4913,47,-97,9.8041,0.0030965,2.8948e-7,-0.1903,-0.017711,30781,0,123.06,0.72863,385.78,323.82,2.1219,0.4687,47401122,0,385.05,0.42966,0.42966,0.23877,0.042328,0.14856,5.6848e-4,0.0015299,3.8764e-4,0,0,0,0,-4.4443e-6,0.015636,29.2,669.66,87.896,0.0089406,NaN,6.7568,870.22,335.39,0.05,0.053727
3.5647,431.01,155.98,-22.11,156.03,22.114,8.6328,0.0018501,8.6328,0.012279,3.9391,0.42015,47,-97,9.8041,0.0086167,2.8768e-7,0.20007,-0.0096927,30781,0,123.06,0.72863,385.73,323.82,2.1201,0.46543,47035709,0,378.99,0.42929,0.42929,0.23885,0.042282,0.14816,0.0015816,0.0037656,4.8242e-4,0,0,0,0,4.9829e-6,0.015525,29.2,669.66,87.906,0.0073155,NaN,6.7059,869.39,335.36,0.05,0.054132
3.6147,438.78,154.88,-21.916,154.93,21.921,8.8292,0.0019326,8.8292,0.012541,3.9179,0.46815,47,-97,9.8041,0.0023673,2.8776e-7,-0.21456,-0.035688,30781,0,123.06,0.72863,385.73,323.82,2.12,0.46219,46674487,0,373.06,0.42893,0.42893,0.23892,0.042238,0.14777,4.3427e-4,0.0012098,-3.5887e-4,0,0,0,0,-5.8124e-6,0.015416,29.2,669.66,87.916,0.0055017,NaN,6.6554,868.56,335.33,0.05,0.054523
3.6647,446.5,153.79,-21.721,153.84,21.73,9.0244,0.0020111,9.0244,0.012768,3.8902,0.61458,47,-97,9.804,0.032815,0,-0.17205,-0.0017479,30781,0,123.06,0.72863,385.57,323.82,2.1146,0.45898,46317406,0,367.25,0.42857,0.42857,0.23899,0.042194,0.14739,0.006024,0.013064,8.9775e-5,0,0,0,0,-3.7906e-6,0.015307,29.2,669.66,87.926,0.0043008,NaN,6.6053,867.74,335.3,0.05,0.054916
3.7147,454.16,152.71,-21.534,152.76,21.544,9.2182,0.0020853,9.2182,0.012962,3.8582,0.66451,47,-97,9.804,0.044846,0,-0.083473,-0.0013724,30781,0,123.06,0.72863,385.49,323.82,2.1118,0.45579,45963338,0,361.53,0.42822,0.42823,0.23906,0.042151,0.14701,0.0082334,0.017077,-5.477e-5,0,0,0,0,-9.0492e-7,0.0152,29.2,669.66,87.933,0.0048827,NaN,6.5555,866.92,335.27,0.05,0.055295
3.7647,461.77,151.64,-21.348,151.69,21.362,9.4102,0.002156,9.4102,0.013127,3.8234,0.77669,47,-97,9.804,0.069508,2.8881e-7,0.0314,-0.0021333,30781,0,123.06,0.72863,385.35,323.82,2.1073,0.45264,45613171,0,355.93,0.42788,0.42788,0.23913,0.042108,0.14663,0.012768,0.026892,3.8904e-4,0,0,0,0,1.2986e-7,0.015093,29.2,669.66,87.934,0.0065908,NaN,6.506,866.11,335.24,0.05,0.055688
3.8147,469.32,150.58,-21.163,150.62,21.184,9.6003,0.0022241,9.6003,0.013274,3.7788,0.93853,47,-97,9.804,0.10463,2.9337e-7,0.23427,-0.0014405,30781,0,123.06,0.72863,385.18,323.82,2.1012,0.44952,45266934,0,350.44,0.42754,0.42755,0.2392,0.042067,0.14627,0.019238,0.040368,8.6991e-5,0,0,0,0,7.3304e-6,0.014987,29.2,669.66,87.928,0.0094587,NaN,6.4569,865.31,335.21,0.05,0.056101
3.8647,476.83,149.52,-20.993,149.57,21.007,9.7881,0.002291,9.7881,0.01341,3.7346,0.77569,47,-97,9.8039,0.073176,3.3313e-7,0.43642,-0.0022525,30781,0,123.06,0.72863,385.29,323.82,2.1049,0.44641,44922259,0,345.01,0.4272,0.42721,0.23927,0.042025,0.14591,0.013434,0.028066,8.9514e-5,0,0,0,0,2.5801e-5,0.014882,29.2,669.66,87.911,0.012594,NaN,6.4081,864.51,335.18,0.05,0.056471
3.9147,484.28,148.48,-20.828,148.52,20.835,9.974,0.0023579,9.974,0.013545,3.7037,0.53149,47,-97,9.8039,0.023196,3.6901e-7,0.52256,-0.004079,30781,0,123.06,0.72863,385.48,323.82,2.1114,0.44332,4.458e7,0,339.67,0.42687,0.42687,0.23934,0.041985,0.14555,0.0042494,0.0092091,-2.9773e-4,0,0,0,0,3.7514e-5,0.014778,29.2,669.66,87.887,0.016079,NaN,6.3597,863.72,335.15,0.05,0.056828
3.9647,491.67,147.44,-20.657,147.49,20.665,10.159,0.0024262,10.159,0.013684,3.6767,0.56076,47,-97,9.8039,0.030067,3.7056e-7,0.57551,-0.0052747,30781,0,123.06,0.72863,385.42,323.82,2.1095,0.44027,44243197,0,334.46,0.42655,0.42655,0.2394,0.041945,0.1452,0.0055077,0.011943,6.5048e-5,0,0,0,0,4.6142e-5,0.014675,29.2,669.66,87.859,0.018719,NaN,6.3116,862.93,335.12,0.05,0.057211
4.0147,499.02,146.41,-20.49,146.46,20.498,10.342,0.0024971,10.342,0.013835,3.6475,0.58205,47,-97,9.8039,0.035286,3.5289e-7,0.64687,-0.0056725,30781,0,123.06,0.72863,385.37,323.82,2.1079,0.43725,43909214,0,329.33,0.42623,0.42623,0.23947,0.041905,0.14485,0.0064629,0.013165,4.2726e-4,0,0,0,0,5.9113e-5,0.014572,29.2,669.66,87.829,0.021087,NaN,6.2639,862.15,335.09,0.05,0.057606
4.0647,506.32,145.39,-20.325,145.44,20.334,10.523,0.0025713,10.523,0.014,3.6194,0.59002,47,-97,9.8038,0.037594,3.4634e-7,0.70951,-0.0061794,30781,0,123.06,0.72863,385.34,323.82,2.1067,0.43425,43578246,0,324.3,0.42591,0.42592,0.23953,0.041867,0.14451,0.0068841,0.014513,3.5832e-4,0,0,0,0,7.2116e-5,0.014471,29.2,669.66,87.795,0.022722,NaN,6.2164,861.38,335.07,0.05,0.057987
4.1147,513.56,144.38,-20.163,144.42,20.173,10.703,0.0026492,10.703,0.014181,3.5867,0.6299,47,-97,9.8038,0.046954,3.4798e-7,0.81246,-0.0063963,30781,0,123.06,0.72863,385.27,323.82,2.1045,0.43128,43250622,0,319.36,0.4256,0.42561,0.2396,0.041829,0.14418,0.0085983,0.017665,3.8117e-4,0,0,0,0,9.5885e-5,0.01437,29.2,669.66,87.757,0.023792,NaN,6.1694,860.61,335.04,0.05,0.058341
4.1647,520.75,143.37,-20.015,143.42,20.018,10.882,0.0027309,10.882,0.014379,3.5617,0.36051,47,-97,9.8038,0.013928,3.5072e-7,-0.84654,-0.019832,30781,0,123.06,0.72863,385.39,323.82,2.1086,0.42831,42923837,0,314.46,0.4253,0.4253,0.23966,0.041791,0.14385,0.0025468,0.0056992,-2.3274e-4,0,0,0,0,-1.0557e-4,0.01427,29.2,669.66,87.715,0.025726,NaN,6.1226,859.84,335.01,0.05,0.058935
4.2147,527.9,142.38,-19.869,142.42,19.869,11.06,0.0028171,11.06,0.014594,3.5507,0.10626,47,-97,9.8038,0.072975,3.4219e-7,-0.75717,-0.0040109,30781,0,123.06,0.72863,385.11,323.82,2.099,0.42536,4.26e7,0,309.66,0.42499,0.425,0.23972,0.041754,0.14352,0.013368,0.027713,4.8103e-4,0,0,0,0,-8.5642e-5,0.014171,29.2,669.66,87.674,0.026548,NaN,6.0762,859.08,334.98,0.05,0.059317
